FV197 ,PIMIENTO VERDE,,
FV198 ,PI��A,,
FV199 ,PI��A MIEL,,
FV200 ,PLATANO DOMINICO,,
FV201 ,PLATANO MORO,,
FV202 ,PLATANO MACHO,,
FV203 ,PLATANO TABASCO,,
FV204 ,PORO,,
FV205 ,PULPA DE FRAMBUESA,,
FV206 ,PULPA DE GUANABANA,,
FV207 ,PULPA DE MAMEY,,
FV208 ,PULPA DE MANGO,,
FV209 ,PULPA DE MARACUYA,,
FV210 ,PULPA DE TAMARINDO,,
FV211 ,QUELITES,,
FV212 ,RABANO,,
FV213 ,RABANO LARGO,,
FV214 ,RAIZ DE AZAFRAN,,
FV215 ,RAIZ FUERTE,,
FV216 ,ROMERITOS,,
FV217 ,ROMERO,,
FV218 ,SALVIA,,
FV219 ,SANDIA,,
FV220 ,SANDIA SIN SEMILLA,,
FV221 ,SETAS,,
FV222 ,SETA BLANCA,,
FV223 ,SETA MORENA,,
FV224 ,SOPA DE VERDURA,,
FV225 ,TALLO DE LIMON,,
FV226 ,TAMARINDO,,
FV227 ,TOMATE VERDE,,
FV228 ,TOMATILLO,,
FV229 ,TOMILLO,,
FV230 ,TORONJA,,
FV231 ,TUNA VERDE,,
FV232 ,UVA BLANCA,,
FV233 ,UVA ROJA,,
FV234 ,UVA VERDE,,
FV235 ,VERDOLAGA LIMPIA,,
FV236 ,XOCONOSTLE,,
FV237 ,YUCA,,
FV238 ,ZANAHORIA,,
FV239 ,ZANAHORIA CHICA,,
FV240 ,ZANAHORIA GRANDE,,
FV241 ,ZANAHORIA LE��A,,
FV242 ,ZANAHORIA BABY,,
FV243 ,ZAPOTE NEGRO,,
FV244 ,ZARZAMORA,,
CE073 ,COSTILLA DE CERDO BBQ,,
CE080 ,PIERNA AJAMONADA,,
GV041 ,BOLSA CHICA,,
VR034 ,LENGUA DE RES CRUDA,,
AB359 ,CHOCOLATE NESQUICK,,
MA127 ,ATUN SAKU,,
REM011,PATA DE RES EN CANAL,,
AB363 ,HUEVO ROJO,,
REM012,PULPA DE RES (BOLA),,
MA128 ,LOMO DE MEDREGAL,,
AB368 ,ALUBIA BLANCA,,
AB369 ,TAMAL DE HOJA,,
EM056 ,CHORIZO IBERICO,,
AB360 ,NUEZ GARAPI��ADA,,
AB361 ,CACAHUATES TOSTADOS,,
AB362 ,CONCENTRADO DE VERDURAS,,
PAP001,PAPEL ECOLOGICO TAMA��O CARTA,,
PAP002,TONER COMPATIBLE,,
MA129 ,LOMO DE DORADO,,
AB364 ,CHONGOS ZAMORANOS,,
FV245 ,HONGO PORTOBELLO,,
AB365 ,PANKO,,
AB366 ,ANCHOA,,
AB367 ,VINAGRE DE VINO TINTO,,
FV246 ,CHILE PIQUIN SECO,,
MA130 ,LATAS DE OBULON,,
LA126 ,QUESO SUIZO ELITE,,
LA127 ,QUESO SUIZO VALLEY,,
AB370 ,CREPAS,,
EML013,CHILE GUAJILLO MOLIDO,,
PAP003,QUITAGRAPAS,,
PAP004,REGLA PLASTICO,,
PAP005,CUADERNO PROFESIONAL,,
AB371 ,LICOR DE NARANJA,,
LA129 ,MASCARPONE DE .454 GR.,,
LA130 ,MASCARPONE DE 2.270 KG,,
LA131 ,MASCARPONE .250 GR.,,
PAP006,ENGRAPADORA,,
PAP007,PERFORADORA,,
PAP008,PLUMAS,,
AB372 ,CONCENTRADO DE MANDARINA,,
EM103 ,SALCHICHA BRATWURST,,
EM104 ,SALCHICHA DE PAVO WUNSCH,,
EM105 ,SALCHICHA FRANKFURT,,
EM106 ,SALCHICHA MUNICH,,
EM107 ,SALCHICHA THURINGER,,
EM108 ,SALCHICHA WESTFALIA,,
MA131 ,CAMARON MACUIL,,
LA128 ,QUESO PROVOLONE GRANEL,,
PAP011,RECARGA DE TONER,,
PAP009,MARCATEXTOS,,
PAP010,GRAPAS PILOT,,
